# Daily JPL Horizons ephemerides, perihelion ±182 days, for the §17.3b comets.
# Ephemerides courtesy of the Jet Propulsion Laboratory, California Institute of
# Technology (US Government work, public domain).
# Positions, delta and RA/Dec are geometric (VEC_CORR='NONE'): no light-time or
# aberration correction, matching what the propagator computes. helio_* is
# ecliptic J2000; ra/dec come from the geocentric ICRF/J2000 equatorial vector.
# tmag is Horizons' own total magnitude, M1 + 5*log10(delta) + k1*log10(r).
# Regenerate with tools/fixtures/fetch-horizons.py — do not edit by hand.
comet,time_utc,helio_x_au,helio_y_au,helio_z_au,r_au,delta_au,ra_deg,dec_deg,tmag
machholz,2017-11-21T00:00:00.000Z,-0.150571819,-0.694234125,0.324451646,0.780962076,1.706446867,246.641698,-10.600992,13.920
machholz,2017-11-22T00:00:00.000Z,-0.149639569,-0.719651435,0.325989490,0.804089134,1.731544519,247.563276,-10.855899,14.062
machholz,2017-11-23T00:00:00.000Z,-0.148622068,-0.744658981,0.327341636,0.826896647,1.756359920,248.458718,-11.102306,14.200
machholz,2017-11-24T00:00:00.000Z,-0.147526716,-0.769276661,0.328522332,0.849398396,1.780895673,249.329621,-11.340457,14.332
machholz,2017-11-25T00:00:00.000Z,-0.146360071,-0.793522762,0.329544283,0.871607181,1.805153905,250.177440,-11.570602,14.459
machholz,2017-11-26T00:00:00.000Z,-0.145127971,-0.817414138,0.330418867,0.893534906,1.829136361,251.003506,-11.792993,14.582
machholz,2017-11-27T00:00:00.000Z,-0.143835632,-0.840966362,0.331156312,0.915192665,1.852844470,251.809038,-12.007884,14.701
machholz,2017-11-28T00:00:00.000Z,-0.142487732,-0.864193858,0.331765846,0.936590815,1.876279415,252.595158,-12.215525,14.816
machholz,2017-11-29T00:00:00.000Z,-0.141088481,-0.887110015,0.332255820,0.957739040,1.899442170,253.362900,-12.416162,14.928
machholz,2017-11-30T00:00:00.000Z,-0.139641680,-0.909727288,0.332633820,0.978646410,1.922333543,254.113218,-12.610035,15.036
machholz,2017-12-01T00:00:00.000Z,-0.138150770,-0.932057288,0.332906754,0.999321435,1.944954187,254.846996,-12.797379,15.141
machholz,2017-12-02T00:00:00.000Z,-0.136618876,-0.954110860,0.333080930,1.019772110,1.967304610,255.565056,-12.978421,15.243
machholz,2017-12-03T00:00:00.000Z,-0.135048845,-0.975898150,0.333162124,1.040005957,1.989385163,256.268162,-13.153382,15.342
machholz,2017-12-04T00:00:00.000Z,-0.133443273,-0.997428671,0.333155640,1.060030067,2.011196024,256.957025,-13.322475,15.438
machholz,2017-12-05T00:00:00.000Z,-0.131804536,-1.018711353,0.333066356,1.079851126,2.032737180,257.632309,-13.485903,15.531
machholz,2017-12-06T00:00:00.000Z,-0.130134815,-1.039754595,0.332898771,1.099475456,2.054008426,258.294632,-13.643864,15.622
machholz,2017-12-07T00:00:00.000Z,-0.128436111,-1.060566305,0.332657041,1.118909035,2.075009386,258.944570,-13.796545,15.711
machholz,2017-12-08T00:00:00.000Z,-0.126710268,-1.081153944,0.332345016,1.138157525,2.095739545,259.582658,-13.944129,15.798
machholz,2017-12-09T00:00:00.000Z,-0.124958987,-1.101524558,0.331966265,1.157226296,2.116198295,260.209394,-14.086788,15.882
machholz,2017-12-10T00:00:00.000Z,-0.123183839,-1.121684811,0.331524105,1.176120447,2.136384978,260.825240,-14.224687,15.964
machholz,2017-12-11T00:00:00.000Z,-0.121386281,-1.141641014,0.331021626,1.194844823,2.156298918,261.430626,-14.357987,16.044
machholz,2017-12-12T00:00:00.000Z,-0.119567662,-1.161399147,0.330461707,1.213404032,2.175939446,262.025954,-14.486840,16.122
machholz,2017-12-13T00:00:00.000Z,-0.117729235,-1.180964890,0.329847036,1.231802464,2.195305918,262.611599,-14.611392,16.199
machholz,2017-12-14T00:00:00.000Z,-0.115872166,-1.200343637,0.329180128,1.250044304,2.214397722,263.187910,-14.731785,16.273
machholz,2017-12-15T00:00:00.000Z,-0.113997541,-1.219540522,0.328463338,1.268133545,2.233214288,263.755215,-14.848154,16.346
machholz,2017-12-16T00:00:00.000Z,-0.112106374,-1.238560431,0.327698876,1.286074000,2.251755092,264.313822,-14.960629,16.418
machholz,2017-12-17T00:00:00.000Z,-0.110199609,-1.257408022,0.326888814,1.303869312,2.270019660,264.864017,-15.069335,16.488
machholz,2017-12-18T00:00:00.000Z,-0.108278133,-1.276087738,0.326035104,1.321522969,2.288007572,265.406071,-15.174393,16.556
machholz,2017-12-19T00:00:00.000Z,-0.106342773,-1.294603825,0.325139581,1.339038310,2.305718463,265.940238,-15.275920,16.623
machholz,2017-12-20T00:00:00.000Z,-0.104394306,-1.312960336,0.324203974,1.356418531,2.323152031,266.466758,-15.374026,16.688
machholz,2017-12-21T00:00:00.000Z,-0.102433461,-1.331161152,0.323229918,1.373666701,2.340308030,266.985856,-15.468821,16.752
machholz,2017-12-22T00:00:00.000Z,-0.100460923,-1.349209986,0.322218952,1.390785763,2.357186276,267.497745,-15.560408,16.815
machholz,2017-12-23T00:00:00.000Z,-0.098477334,-1.367110398,0.321172535,1.407778542,2.373786646,268.002625,-15.648887,16.876
machholz,2017-12-24T00:00:00.000Z,-0.096483302,-1.384865798,0.320092047,1.424647754,2.390109075,268.500687,-15.734356,16.936
machholz,2017-12-25T00:00:00.000Z,-0.094479396,-1.402479460,0.318978793,1.441396011,2.406153558,268.992111,-15.816908,16.995
machholz,2017-12-26T00:00:00.000Z,-0.092466156,-1.419954527,0.317834014,1.458025826,2.421920149,269.477068,-15.896634,17.053
machholz,2017-12-27T00:00:00.000Z,-0.090444090,-1.437294020,0.316658885,1.474539617,2.437408958,269.955721,-15.973622,17.110
machholz,2017-12-28T00:00:00.000Z,-0.088413678,-1.454500842,0.315454522,1.490939715,2.452620147,270.428226,-16.047956,17.165
machholz,2017-12-29T00:00:00.000Z,-0.086375374,-1.471577788,0.314221989,1.507228367,2.467553920,270.894730,-16.119719,17.220
machholz,2017-12-30T00:00:00.000Z,-0.084329607,-1.488527547,0.312962295,1.523407739,2.482210502,271.355377,-16.188990,17.273
machholz,2017-12-31T00:00:00.000Z,-0.082276784,-1.505352710,0.311676401,1.539479922,2.496590113,271.810304,-16.255846,17.326
machholz,2018-01-01T00:00:00.000Z,-0.080217291,-1.522055774,0.310365224,1.555446934,2.510692928,272.259643,-16.320361,17.377
machholz,2018-01-02T00:00:00.000Z,-0.078151493,-1.538639148,0.309029639,1.571310727,2.524519045,272.703523,-16.382607,17.427
machholz,2018-01-03T00:00:00.000Z,-0.076079737,-1.555105155,0.307670478,1.587073185,2.538068456,273.142064,-16.442655,17.477
machholz,2018-01-04T00:00:00.000Z,-0.074002352,-1.571456040,0.306288538,1.602736130,2.551341041,273.575381,-16.500571,17.526
machholz,2018-01-05T00:00:00.000Z,-0.071919652,-1.587693969,0.304884580,1.618301326,2.564336595,274.003581,-16.556421,17.573
machholz,2018-01-06T00:00:00.000Z,-0.069831933,-1.603821036,0.303459331,1.633770480,2.577054855,274.426763,-16.610266,17.620
machholz,2018-01-07T00:00:00.000Z,-0.067739480,-1.619839267,0.302013486,1.649145244,2.589495551,274.845020,-16.662169,17.666
machholz,2018-01-08T00:00:00.000Z,-0.065642561,-1.635750621,0.300547713,1.664427219,2.601658438,275.258434,-16.712188,17.712
machholz,2018-01-09T00:00:00.000Z,-0.063541433,-1.651556993,0.299062649,1.679617958,2.613543324,275.667083,-16.760381,17.756
machholz,2018-01-10T00:00:00.000Z,-0.061436341,-1.667260220,0.297558905,1.694718964,2.625150085,276.071039,-16.806804,17.800
machholz,2018-01-11T00:00:00.000Z,-0.059327519,-1.682862078,0.296037068,1.709731697,2.636478672,276.470366,-16.851512,17.843
machholz,2018-01-12T00:00:00.000Z,-0.057215188,-1.698364293,0.294497701,1.724657573,2.647529116,276.865126,-16.894558,17.885
machholz,2018-01-13T00:00:00.000Z,-0.055099561,-1.713768533,0.292941343,1.739497967,2.658301524,277.255375,-16.935994,17.926
machholz,2018-01-14T00:00:00.000Z,-0.052980840,-1.729076420,0.291368514,1.754254214,2.668796088,277.641166,-16.975872,17.967
machholz,2018-01-15T00:00:00.000Z,-0.050859221,-1.744289525,0.289779711,1.768927610,2.679013076,278.022545,-17.014242,18.007
machholz,2018-01-16T00:00:00.000Z,-0.048734887,-1.759409375,0.288175414,1.783519416,2.688952844,278.399558,-17.051153,18.046
machholz,2018-01-17T00:00:00.000Z,-0.046608016,-1.774437450,0.286556084,1.798030857,2.698615832,278.772246,-17.086652,18.085
machholz,2018-01-18T00:00:00.000Z,-0.044478778,-1.789375191,0.284922164,1.812463124,2.708002565,279.140647,-17.120788,18.122
machholz,2018-01-19T00:00:00.000Z,-0.042347334,-1.804223995,0.283274081,1.826817376,2.717113662,279.504797,-17.153606,18.160
machholz,2018-01-20T00:00:00.000Z,-0.040213841,-1.818985222,0.281612247,1.841094742,2.725949826,279.864729,-17.185151,18.196
machholz,2018-01-21T00:00:00.000Z,-0.038078445,-1.833660194,0.279937057,1.855296319,2.734511850,280.220473,-17.215470,18.232
machholz,2018-01-22T00:00:00.000Z,-0.035941291,-1.848250196,0.278248894,1.869423176,2.742800609,280.572060,-17.244604,18.268
machholz,2018-01-23T00:00:00.000Z,-0.033802515,-1.862756479,0.276548127,1.883476354,2.750817061,280.919516,-17.272599,18.303
machholz,2018-01-24T00:00:00.000Z,-0.031662247,-1.877180261,0.274835110,1.897456869,2.758562236,281.262868,-17.299496,18.337
machholz,2018-01-25T00:00:00.000Z,-0.029520614,-1.891522728,0.273110186,1.911365708,2.766037229,281.602141,-17.325337,18.370
machholz,2018-01-26T00:00:00.000Z,-0.027377735,-1.905785033,0.271373688,1.925203836,2.773243190,281.937361,-17.350164,18.404
machholz,2018-01-27T00:00:00.000Z,-0.025233727,-1.919968302,0.269625933,1.938972193,2.780181301,282.268552,-17.374016,18.436
machholz,2018-01-28T00:00:00.000Z,-0.023088701,-1.934073631,0.267867233,1.952671696,2.786852757,282.595738,-17.396934,18.468
machholz,2018-01-29T00:00:00.000Z,-0.020942764,-1.948102087,0.266097884,1.966303239,2.793258727,282.918944,-17.418956,18.499
machholz,2018-01-30T00:00:00.000Z,-0.018796017,-1.962054713,0.264318177,1.979867694,2.799400330,283.238193,-17.440121,18.530
machholz,2018-01-31T00:00:00.000Z,-0.016648561,-1.975932525,0.262528390,1.993365916,2.805278600,283.553508,-17.460467,18.561
machholz,2018-02-01T00:00:00.000Z,-0.014500489,-1.989736514,0.260728793,2.006798735,2.810894484,283.864909,-17.480030,18.591
machholz,2018-02-02T00:00:00.000Z,-0.012351893,-2.003467646,0.258919649,2.020166964,2.816248844,284.172414,-17.498846,18.620
machholz,2018-02-03T00:00:00.000Z,-0.010202860,-2.017126866,0.257101210,2.033471398,2.821342494,284.476035,-17.516953,18.649
machholz,2018-02-04T00:00:00.000Z,-0.008053474,-2.030715096,0.255273722,2.046712811,2.826176241,284.775783,-17.534384,18.677
machholz,2018-02-05T00:00:00.000Z,-0.005903818,-2.044233235,0.253437422,2.059891963,2.830750922,285.071661,-17.551175,18.705
machholz,2018-02-06T00:00:00.000Z,-0.003753968,-2.057682162,0.251592541,2.073009595,2.835067437,285.363673,-17.567361,18.733
machholz,2018-02-07T00:00:00.000Z,-0.001604001,-2.071062737,0.249739301,2.086066430,2.839126771,285.651815,-17.582975,18.760
machholz,2018-02-08T00:00:00.000Z,0.000546011,-2.084375798,0.247877920,2.099063179,2.842930001,285.936083,-17.598053,18.786
machholz,2018-02-09T00:00:00.000Z,0.002695998,-2.097622167,0.246008606,2.112000534,2.846478302,286.216471,-17.612629,18.812
machholz,2018-02-10T00:00:00.000Z,0.004845894,-2.110802644,0.244131564,2.124879175,2.849772945,286.492968,-17.626735,18.838
machholz,2018-02-11T00:00:00.000Z,0.006995633,-2.123918015,0.242246991,2.137699764,2.852815296,286.765563,-17.640405,18.863
machholz,2018-02-12T00:00:00.000Z,0.009145152,-2.136969047,0.240355078,2.150462951,2.855606818,287.034243,-17.653674,18.888
machholz,2018-02-13T00:00:00.000Z,0.011294392,-2.149956489,0.238456013,2.163169373,2.858149074,287.298994,-17.666574,18.912
machholz,2018-02-14T00:00:00.000Z,0.013443294,-2.162881077,0.236549976,2.175819654,2.860443723,287.559798,-17.679139,18.936
machholz,2018-02-15T00:00:00.000Z,0.015591802,-2.175743528,0.234637142,2.188414402,2.862492531,287.816638,-17.691401,18.959
machholz,2018-02-16T00:00:00.000Z,0.017739862,-2.188544548,0.232717683,2.200954216,2.864297372,288.069495,-17.703393,18.982
machholz,2018-02-17T00:00:00.000Z,0.019887423,-2.201284823,0.230791763,2.213439681,2.865860227,288.318348,-17.715147,19.005
machholz,2018-02-18T00:00:00.000Z,0.022034432,-2.213965029,0.228859545,2.225871371,2.867183186,288.563177,-17.726698,19.027
machholz,2018-02-19T00:00:00.000Z,0.024180842,-2.226585827,0.226921186,2.238249848,2.868268444,288.803961,-17.738075,19.049
machholz,2018-02-20T00:00:00.000Z,0.026326606,-2.239147863,0.224976837,2.250575664,2.869118293,289.040677,-17.749313,19.071
machholz,2018-02-21T00:00:00.000Z,0.028471679,-2.251651772,0.223026646,2.262849360,2.869735110,289.273306,-17.760443,19.092
machholz,2018-02-22T00:00:00.000Z,0.030616016,-2.264098176,0.221070760,2.275071465,2.870121345,289.501825,-17.771496,19.113
machholz,2018-02-23T00:00:00.000Z,0.032759576,-2.276487682,0.219109317,2.287242499,2.870279502,289.726216,-17.782504,19.133
machholz,2018-02-24T00:00:00.000Z,0.034902317,-2.288820889,0.217142455,2.299362973,2.870212120,289.946457,-17.793498,19.153
machholz,2018-02-25T00:00:00.000Z,0.037044201,-2.301098382,0.215170306,2.311433386,2.869921747,290.162530,-17.804510,19.173
machholz,2018-02-26T00:00:00.000Z,0.039185188,-2.313320735,0.213193001,2.323454229,2.869410920,290.374416,-17.815569,19.192
machholz,2018-02-27T00:00:00.000Z,0.041325242,-2.325488510,0.211210665,2.335425985,2.868682133,290.582096,-17.826706,19.211
machholz,2018-02-28T00:00:00.000Z,0.043464328,-2.337602261,0.209223422,2.347349126,2.867737825,290.785551,-17.837952,19.230
machholz,2018-03-01T00:00:00.000Z,0.045602411,-2.349662530,0.207231391,2.359224117,2.866580368,290.984760,-17.849335,19.248
machholz,2018-03-02T00:00:00.000Z,0.047739457,-2.361669848,0.205234690,2.371051413,2.865212080,291.179701,-17.860886,19.266
machholz,2018-03-03T00:00:00.000Z,0.049875435,-2.373624737,0.203233432,2.382831463,2.863635246,291.370346,-17.872634,19.284
machholz,2018-03-04T00:00:00.000Z,0.052010313,-2.385527710,0.201227728,2.394564705,2.861852156,291.556668,-17.884609,19.301
machholz,2018-03-05T00:00:00.000Z,0.054144062,-2.397379269,0.199217687,2.406251571,2.859865140,291.738633,-17.896840,19.318
machholz,2018-03-06T00:00:00.000Z,0.056276652,-2.409179908,0.197203414,2.417892487,2.857676605,291.916206,-17.909356,19.335
machholz,2018-03-07T00:00:00.000Z,0.058408055,-2.420930113,0.195185011,2.429487868,2.855289055,292.089348,-17.922187,19.351
machholz,2018-03-08T00:00:00.000Z,0.060538244,-2.432630359,0.193162580,2.441038124,2.852705106,292.258018,-17.935364,19.367
machholz,2018-03-09T00:00:00.000Z,0.062667192,-2.444281114,0.191136219,2.452543658,2.849927490,292.422172,-17.948914,19.383
machholz,2018-03-10T00:00:00.000Z,0.064794875,-2.455882839,0.189106023,2.464004866,2.846959059,292.581765,-17.962869,19.398
machholz,2018-03-11T00:00:00.000Z,0.066921267,-2.467435984,0.187072086,2.475422137,2.843802779,292.736752,-17.977257,19.414
machholz,2018-03-12T00:00:00.000Z,0.069046346,-2.478940993,0.185034499,2.486795852,2.840461734,292.887083,-17.992108,19.428
machholz,2018-03-13T00:00:00.000Z,0.071170086,-2.490398302,0.182993350,2.498126388,2.836939127,293.032710,-18.007452,19.443
machholz,2018-03-14T00:00:00.000Z,0.073292468,-2.501808341,0.180948728,2.509414115,2.833238278,293.173580,-18.023318,19.457
machholz,2018-03-15T00:00:00.000Z,0.075413468,-2.513171530,0.178900716,2.520659397,2.829362635,293.309644,-18.039734,19.471
machholz,2018-03-16T00:00:00.000Z,0.077533066,-2.524488283,0.176849398,2.531862591,2.825315774,293.440848,-18.056731,19.485
machholz,2018-03-17T00:00:00.000Z,0.079651242,-2.535759009,0.174794855,2.543024049,2.821101403,293.567139,-18.074337,19.499
machholz,2018-03-18T00:00:00.000Z,0.081767976,-2.546984107,0.172737167,2.554144117,2.816723367,293.688462,-18.092582,19.512
machholz,2018-03-19T00:00:00.000Z,0.083883250,-2.558163971,0.170676410,2.565223136,2.812185638,293.804766,-18.111492,19.525
machholz,2018-03-20T00:00:00.000Z,0.085997044,-2.569298990,0.168612660,2.576261442,2.807492308,293.915996,-18.131098,19.537
machholz,2018-03-21T00:00:00.000Z,0.088109341,-2.580389543,0.166545992,2.587259364,2.802647574,294.022101,-18.151427,19.550
machholz,2018-03-22T00:00:00.000Z,0.090220125,-2.591436007,0.164476478,2.598217228,2.797655711,294.123029,-18.172505,19.562
machholz,2018-03-23T00:00:00.000Z,0.092329377,-2.602438751,0.162404188,2.609135353,2.792521053,294.218731,-18.194361,19.574
machholz,2018-03-24T00:00:00.000Z,0.094437083,-2.613398138,0.160329192,2.620014053,2.787247964,294.309158,-18.217021,19.586
machholz,2018-03-25T00:00:00.000Z,0.096543227,-2.624314524,0.158251557,2.630853639,2.781840818,294.394263,-18.240510,19.597
machholz,2018-03-26T00:00:00.000Z,0.098647792,-2.635188263,0.156171351,2.641654417,2.776303975,294.473998,-18.264855,19.608
machholz,2018-03-27T00:00:00.000Z,0.100750766,-2.646019700,0.154088636,2.652416686,2.770641768,294.548317,-18.290080,19.619
machholz,2018-03-28T00:00:00.000Z,0.102852133,-2.656809176,0.152003478,2.663140743,2.764858497,294.617171,-18.316211,19.630
machholz,2018-03-29T00:00:00.000Z,0.104951880,-2.667557028,0.149915938,2.673826880,2.758958429,294.680512,-18.343270,19.641
machholz,2018-03-30T00:00:00.000Z,0.107049993,-2.678263586,0.147826077,2.684475384,2.752945816,294.738290,-18.371282,19.651
machholz,2018-03-31T00:00:00.000Z,0.109146460,-2.688929175,0.145733954,2.695086538,2.746824911,294.790451,-18.400270,19.661
machholz,2018-04-01T00:00:00.000Z,0.111241268,-2.699554117,0.143639627,2.705660621,2.740600004,294.836940,-18.430257,19.671
machholz,2018-04-02T00:00:00.000Z,0.113334406,-2.710138727,0.141543154,2.716197908,2.734275450,294.877700,-18.461266,19.681
machholz,2018-04-03T00:00:00.000Z,0.115425861,-2.720683317,0.139444591,2.726698670,2.727855701,294.912669,-18.493319,19.691
machholz,2018-04-04T00:00:00.000Z,0.117515622,-2.731188193,0.137343991,2.737163174,2.721345329,294.941785,-18.526438,19.700
machholz,2018-04-05T00:00:00.000Z,0.119603678,-2.741653657,0.135241410,2.747591683,2.714749039,294.964983,-18.560645,19.709
machholz,2018-04-06T00:00:00.000Z,0.121690019,-2.752080008,0.133136898,2.757984457,2.708071673,294.982198,-18.595959,19.718
machholz,2018-04-07T00:00:00.000Z,0.123774635,-2.762467537,0.131030509,2.768341751,2.701318218,294.993364,-18.632402,19.727
machholz,2018-04-08T00:00:00.000Z,0.125857515,-2.772816536,0.128922291,2.778663818,2.694493801,294.998413,-18.669993,19.736
machholz,2018-04-09T00:00:00.000Z,0.127938650,-2.783127288,0.126812294,2.788950906,2.687603690,294.997277,-18.708751,19.744
machholz,2018-04-10T00:00:00.000Z,0.130018030,-2.793400075,0.124700568,2.799203262,2.680653292,294.989890,-18.748694,19.752
machholz,2018-04-11T00:00:00.000Z,0.132095647,-2.803635174,0.122587158,2.809421125,2.673648154,294.976184,-18.789838,19.761
machholz,2018-04-12T00:00:00.000Z,0.134171492,-2.813832857,0.120472113,2.819604736,2.666593969,294.956092,-18.832201,19.769
machholz,2018-04-13T00:00:00.000Z,0.136245557,-2.823993395,0.118355477,2.829754329,2.659496578,294.929548,-18.875796,19.776
machholz,2018-04-14T00:00:00.000Z,0.138317833,-2.834117052,0.116237294,2.839870137,2.652361974,294.896487,-18.920638,19.784
machholz,2018-04-15T00:00:00.000Z,0.140388312,-2.844204091,0.114117610,2.849952388,2.645196302,294.856844,-18.966741,19.792
machholz,2018-04-16T00:00:00.000Z,0.142456988,-2.854254769,0.111996466,2.860001309,2.638005852,294.810560,-19.014115,19.799
machholz,2018-04-17T00:00:00.000Z,0.144523852,-2.864269342,0.109873906,2.870017122,2.630797044,294.757575,-19.062770,19.807
machholz,2018-04-18T00:00:00.000Z,0.146588898,-2.874248061,0.107749970,2.880000048,2.623576408,294.697835,-19.112716,19.814
machholz,2018-04-19T00:00:00.000Z,0.148652118,-2.884191174,0.105624698,2.889950303,2.616350543,294.631288,-19.163959,19.821
machholz,2018-04-20T00:00:00.000Z,0.150713507,-2.894098925,0.103498132,2.899868102,2.609126092,294.557888,-19.216504,19.828
machholz,2018-04-21T00:00:00.000Z,0.152773057,-2.903971555,0.101370309,2.909753656,2.601909700,294.477591,-19.270356,19.835
machholz,2018-04-22T00:00:00.000Z,0.154830762,-2.913809304,0.099241269,2.919607174,2.594707994,294.390357,-19.325515,19.842
machholz,2018-04-23T00:00:00.000Z,0.156886617,-2.923612405,0.097111048,2.929428863,2.587527564,294.296151,-19.381983,19.848
machholz,2018-04-24T00:00:00.000Z,0.158940615,-2.933381091,0.094979684,2.939218924,2.580374959,294.194937,-19.439758,19.855
machholz,2018-04-25T00:00:00.000Z,0.160992752,-2.943115590,0.092847212,2.948977560,2.573256694,294.086682,-19.498837,19.862
machholz,2018-04-26T00:00:00.000Z,0.163043021,-2.952816129,0.090713670,2.958704968,2.566179259,293.971356,-19.559215,19.868
machholz,2018-04-27T00:00:00.000Z,0.165091418,-2.962482930,0.088579090,2.968401345,2.559149139,293.848927,-19.620884,19.875
